,created_at,full_text,display_text_range,favorite_count,retweet_count,ano
4573,2016-08-31,"['taxista', 'frentista', 'motociclista', 'maquinista', 'oftalmologista', 'nutricionista']","[0, 102]",652,313,2016
1407,2016-08-31,"['brasil', 'acima', 'tudo', 'deus', 'acima', 'todos', 'cassados', 'congresso', '1964', 'cassados', 'congresso', '2016']","[0, 109]",1571,562,2016
3292,2016-08-31,"['machão', 'iknowplwces', 'apagou', 'nóis', 'print', 'amor', 'amor', 'poxa', 'kkkkk']","[0, 94]",3583,798,2016
1865,2016-08-31,"['aparelhamento', 'petista', 'ministério', 'público']","[0, 70]",282,102,2016
6703,2016-08-31,"['perderam', '1964', 'perderam', 'novo', '2016', 'voltapracadeiaquerida', 'chorapt', 'chorapsol', 'chorarede', 'chorapcdob']","[0, 109]",2217,1409,2016
3321,2016-08-31,"['senadores', 'fazem', 'papel', 'completo', 'deixam', 'história', 'brecha', 'narrativa', 'pró', 'pt', 'após', 'segunda', 'votação']","[0, 116]",1198,469,2016
4062,2016-08-31,"['outro', 'apagou', 'nóis', 'print', 'eterno', 'preconceito', 'direita', 'notem', 'choramais']","[0, 100]",927,394,2016
4593,2016-08-31,"['viva', 'amor', 'favor']","[0, 51]",586,244,2016
2801,2016-08-31,"['senadores', 'deixam', 'dilma', 'elegível', 'continuar', 'esculhambandoos', 'choro', 'livre', 'congresso', 'cassou', '1964', 'cassou', '2016']","[0, 136]",793,273,2016
3114,2016-08-31,"['responder', 'processado', 'choramais']","[0, 64]",530,233,2016
3530,2016-08-31,"['amor', 'menos', 'ódio', 'choramais']","[0, 58]",291,87,2016
992,2016-08-31,"['carlosbolsonaro', 'flaviobolsonaro', 'bolsonarosp', 'parte', 'estímulo', 'luta', 'contra', 'quer', 'além', 'roubar', 'erário', 'tb', 'liberdade']","[0, 140]",206,52,2016
2922,2016-08-31,"['gabaugusto', 'apagou', 'nóis', 'print', 'querem', 'amor', 'choramais']","[0, 89]",620,250,2016
750,2016-08-31,"['esquerda', 'diz', 'pregar', 'democracia', 'direitos', 'humanos', 'tire', 'conclusões', 'vez']","[0, 96]",1656,750,2016
5792,2016-08-31,"['eleições2016', 'agradeço', 'gentileza', 'alguns', 'pedimos', 'doar', 'quaisquer', 'recursos', 'campanha']","[0, 113]",1755,579,2016
943,2016-08-31,"['opa', '😂😂😂', 'choramais', 'preconceito', 'cadê', 'mídia']","[0, 83]",513,148,2016
6204,2016-08-31,"['golpe', '2016', 'cassar', 'presidente', 'cometeu', 'crime', 'responsabilidade', 'tornálo', 'inelegível', 'jararaca', 'ainda', 'viva']","[0, 140]",2046,1032,2016
1969,2016-08-31,"['xingam', 'ameaçam', 'apagam', 'quer', 'amor', 'menos', 'ódio']","[0, 88]",1022,319,2016
2035,2016-08-31,"['informação', 'verdadeira', 'internet']","[0, 76]",347,103,2016
5736,2016-08-31,"['imagine', 'falo', 'jornal', 'nacional', 'chamando', 'homofóbico', 'mínimo', 'choramais']","[0, 124]",556,278,2016
